UserId,ItemId
3393,275 2470 2652 517 2885 1575 3090 1034 1770 2202 1194 197 241 2874 1648 1185 1106 2460 2514 2616 1448 1737 2380 1001 3178 2403 3181 2350 3250 748 1455 2116 2638 482 2888 770 470 231 1051 1681 1023 1799 3145 2217 1474 3148 654 2963 1870 1183
3394,1961 2631 1129 1613 2377 2733 2196 2428 288 1151 3038 2989 3140 905 1843 236 3083 2850 212 47 2560 858 589 2817 595 746 2529 2014 286 79 391 192 2648 791 2930 1577 2811 2320 2938 1823 1113 1432 1470 425 1529 1154 1480 1647 692 937
3395,1185 417 2997 2540 2537 2091 1059 695 2549 1868 2324 1456 3246 924 2117 1116 1341 3231 18 838 3026 3193 2464 471 1364 2108 1053 433 1443 2460 1386 2527 155 457 273 2567 1825 1196 1353 2092 1870 361 2831 1889 1268 1307 2174 3031 2814 702
3396,264 284 845 1194 2881 307 2044 2002 1095 3129 96 1165 1624 2470 1784 785 832 1847 398 691 3121 232 2103 783 1136 2320 3186 128 272 2928 1576 578 2064 3049 2883 893 2607 1430 2776 1088 422 2714 1675 468 1520 2022 1666 485 898 1770
3397,593 2786 1060 2885 1975 2726 1396 2069 2463 956 1589 2976 856 1706 213 1432 43 532 170 192 1386 609 68 1681 637 2398 2937 2198 3049 1443 3145 1789 1349 1657 1871 987 3257 1001 471 1029 865 603 1402 1853 2151 517 2472 1915 1117 2919
3398,240 623 2944 2282 2508 2324 2115 1017 3154 2464 2185 968 505 2174 2845 3040 147 1868 678 1325 2700 2624 865 471 2925 1298 402 264 2382 1891 294 750 976 1735 1770 783 1784 234 1195 1958 1008 1000 1338 458 1193 1474 1218 767 2928 1065
3399,465 898 596 1465 1204 2351 1281 255 2108 2944 2706 1922 259 2022 2841 2754 1956 924 3148 18 168 1348 1949 2541 2299 2770 2536 1857 3250 1200 1498 2463 1336 3021 2144 2514 1193 2652 945 1586 422 1230 1942 1770 3253 3258 2885 863 2749 1197
3400,842 1034 296 1046 2885 954 845 2498 1575 1513 2770 361 3068 1474 1812 491 2786 2455 1031 277 2320 1324 1673 1200 3030 275 2862 501 471 2652 3147 1496 1343 2994 1800 1958 2551 783 1505 1614 2350 2997 3142 46 706 2173 1127 2977 3145 2428
3401,545 2661 294 486 971 2455 1861 895 2319 1976 1496 2855 2902 3188 370 2857 3176 1152 170 334 1034 845 264 1684 1158 822 1614 1404 1191 714 2538 1041 3092 2699 1283 2805 732 751 2795 3150 1864 736 448 1137 2058 1460 1246 1802 1094 1938
3402,2985 439 2431 1617 2827 883 1941 677 2547 1575 2771 2611 2921 210 270 990 2318 2329 1949 2651 3142 2113 2368 545 2455 68 1861 1880 842 489 1002 1489 192 2834 1372 856 1474 2712 2139 2269 1082 2217 1533 1938 1794 1224 2850 847 597 1158
3403,214 115 3014 2638 476 905 1239 1199 2654 856 346 593 2906 2611 170 1530 1056 45 2825 1857 3205 1602 1973 3142 964 1103 1887 3003 945 1770 1318 48 1567 733 956 2044 1868 2387 1040 2875 676 1822 1964 521 1117 1371 311 532 1348 1453
3404,1670 1132 2527 1861 2805 2594 651 1055 585 751 1573 2887 2779 1575 1369 1266 1656 505 2669 1531 1299 539 2971 1684 231 905 1474 1746 677 703 3220 253 444 319 1383 1614 1070 1005 2422 1969 453 2890 1646 2360 1203 3040 1634 1720 1755 301
3405,2488 674 2285 1685 2623 2554 514 807 314 2341 1690 724 2364 1885 2343 2994 2000 2653 1396 48 2631 346 344 517 28 192 3132 966 1467 2129 2021 446 2044 1399 1434 1745 104 319 1370 2885 1402 1534 2827 2062 788 2251 1190 588 1620 474
3406,813 807 1203 2928 2548 494 1280 1213 391 2184 2614 63 2182 3074 1575 626 1400 2225 1092 865 1887 333 2726 1557 2523 1922 2638 2380 1813 712 1596 2320 1861 2179 1506 2941 3086 1415 1018 2124 711 735 1099 2770 181 275 2705 231 547 2686
3407,2696 1185 637 588 2551 1597 2108 2313 3032 18 3124 1977 346 2233 1057 1936 3147 2883 2282 2497 1761 490 1010 2338 3186 3049 473 423 264 1520 2514 770 2838 988 1207 2320 2533 380 1022 2786 3237 1193 2042 2291 1365 1215 2163 3178 1032 2639
3408,1125 2283 2081 3040 783 719 2946 1185 385 1121 2212 1597 1200 2232 1455 2966 1896 1127 2646 1128 1792 491 1396 334 1085 2214 892 471 2466 1106 2585 932 834 1029 2710 280 1259 86 2444 1386 2198 2489 3104 3103 2931 938 234 988 811 2932
3409,2551 3023 2330 2833 1267 1200 2163 2460 1226 116 1567 1088 1922 2455 2710 1020 1575 59 486 1268 1377 1603 465 331 115 1195 1132 2055 2441 964 1324 1770 939 534 1755 3147 100 3187 1175 2638 181 691 497 2928 3079 2176 1029 1224 2222 1873
3410,100 553 755 1922 2163 1117 405 1741 815 1575 949 1284 2850 803 2111 1348 2496 1812 3241 2811 59 938 916 564 2406 1371 469 1465 856 1612 2654 1714 2666 2380 517 2825 1991 2460 692 2996 2081 1474 2072 2594 2810 362 2216 1797 958 1152
3411,13 2385 2494 1958 1414 376 1430 294 3162 667 2124 2282 1365 847 1000 384 1435 402 1656 2503 2898 2970 2537 1868 1573 1877 1226 1290 1162 618 2807 2113 1001 1272 423 2553 1354 2645 1455 1635 2234 2990 2769 712 3035 2226 104 617 2899 1156
3412,144 1675 3040 2525 1259 3035 746 2075 458 320 2893 1207 1896 2142 295 981 1002 3071 856 594 3156 2460 836 2385 520 2174 704 2700 2638 1496 531 837 714 2772 2479 719 3031 1812 2944 1598 1531 228 2366 1724 598 773 2613 394 1617 892
3413,2626 1348 2652 91 2684 465 1185 1818 1289 1736 1804 2065 151 1402 2956 2111 2786 2173 2770 2190 383 333 2811 2179 1714 1922 275 2538 2187 1939 2841 2908 1014 2855 1695 1141 973 662 1137 3059 692 2057 2312 2636 231 243 1089 1351 954 497
3414,2751 2585 3196 2436 575 1909 2696 2320 948 2470 2638 186 2022 1447 2083 1267 2750 1254 1396 1236 853 2393 712 1200 1051 1243 3025 1025 3079 2075 272 192 2380 1597 1568 505 2805 3064 98 2616 2981 1575 2565 1133 1747 471 2931 1804 1034 2795
3415,444 1635 2779 553 714 451 2193 1224 354 1480 876 1327 1663 2164 2380 1938 1452 389 377 358 2576 1127 2316 394 1409 1048 1087 692 1054 829 1576 2922 2805 1474 1020 1088 2651 1132 710 3051 856 2323 621 82 1575 2810 150 489 1828 243
3416,335 2182 1556 3134 486 703 2033 490 1240 505 1340 1868 1185 2537 1715 651 1115 1861 2726 2233 2174 231 2855 1475 2455 972 163 3101 1213 1770 458 275 3176 598 2333 309 441 207 1117 2470 1975 2351 294 1976 1321 84 1200 202 987 1766
3417,2384 1046 677 2616 2688 2551 296 491 1117 1714 479 596 842 163 1909 1295 589 1770 1736 98 2530 1430 1533 2921 517 1517 1386 1396 1857 957 3220 2022 2770 1371 2351 1901 1498 3085 2343 2179 1577 1060 1575 251 2223 1643 1922 1365 2946 3195
3418,2208 3037 1424 2823 1025 1237 2754 3153 633 3207 1776 479 2814 15 1156 2984 329 465 2483 2981 2313 82 2145 933 2850 1923 1275 648 1835 428 84 2622 2857 1893 1922 2557 621 1407 2039 340 3236 2299 3184 589 1812 1531 2928 2565 2185 59
3419,1850 2170 2246 1004 856 785 2312 1774 2623 1242 1931 2667 2413 25 337 2379 1497 1450 2786 1359 61 1221 3178 1585 3202 175 1684 466 2392 1465 2952 2441 2013 2022 889 3013 1575 1889 457 829 3115 2805 2339 933 1178 2192 1314 1921 2343 231
3420,2431 1896 2115 1529 3210 2930 2887 505 2811 1677 1317 2406 677 856 545 836 1533 3241 2760 1269 431 1475 655 2350 319 259 2631 2470 981 2546 2306 3077 1325 1005 1034 1046 2193 1386 1474 2957 2173 706 1197 3148 2270 1857 2022 803 307 987
3421,1092 2928 1648 1113 3174 3041 2455 1619 589 443 3199 486 1652 1343 3139 2831 3256 968 3046 996 2902 1119 1744 2018 1594 494 1681 2879 2747 2851 2299 273 780 2823 2307 422 2324 1009 976 1324 2549 1614 3231 702 471 3037 1673 275 1014 3147
3422,2320 3139 181 1784 865 3031 362 992 1575 3049 1820 2726 794 494 241 1868 1969 2639 3241 1835 2117 1531 545 255 2004 1923 2794 1770 1475 2463 702 2551 1198 1722 1755 3142 1325 1195 622 812 981 2174 2474 2182 2144 2299 248 1922 2359 3078
3423,441 2194 2990 1405 714 644 1818 2470 428 1558 2514 1130 2483 471 380 2805 1673 496 2508 1443 1474 770 1152 2664 125 365 231 217 2952 1126 1213 3077 1755 277 2088 385 1549 1563 3079 2065 117 2574 2885 2198 1214 1681 2380 862 2035 280
3424,2194 710 2217 1873 312 2086 2147 64 1268 962 713 2182 2849 2368 431 1767 803 1195 1932 843 863 1941 1087 964 2659 288 1340 3047 2908 2470 1517 1901 1240 2953 610 128 331 2499 405 1462 1194 1089 2934 1936 1299 2876 259 2933 421 734
3425,938 918 2990 2841 1405 975 299 2030 2458 2031 2117 1784 3118 859 1681 417 124 1949 3015 3237 128 2206 1693 697 2024 1723 2167 1762 2312 273 1804 3097 1938 1754 2299 633 1407 3236 296 1770 2470 968 1218 950 1135 2966 280 644 221 1443
3426,431 1737 233 971 2958 1750 1722 2193 458 1575 2841 2320 512 981 2726 1386 722 2444 788 655 1224 2533 2386 1380 2258 1302 1490 714 2576 1474 2977 610 1154 938 702 2782 3089 1991 2299 128 1383 2623 1240 987 2111 1616 2133 617 1111 1125
3427,2227 1446 1240 1129 3132 751 490 2638 2696 598 1422 1195 1938 703 2470 2959 938 479 1575 1770 2262 1941 2964 803 248 1224 987 1614 1200 454 458 1686 1197 397 2807 2176 361 2976 2957 2825 346 3220 1199 1558 2726 2325 358 470 2937 2857
3428,948 458 56 2508 1197 1857 1604 401 2306 1650 1170 2313 1861 2959 2839 1318 2899 1325 1969 606 588 676 51 2022 2180 3194 2196 3176 2127 3079 702 3040 938 475 1005 2343 2024 1551 2887 92 772 1112 25 2117 2392 2364 1573 384 2147 1684
3429,803 1474 2649 2874 3142 1339 1770 1197 1529 3064 1575 1714 2217 2309 987 964 2325 3158 443 1336 241 532 1371 702 2072 1531 2631 1591 988 1990 863 2006 2825 521 1443 1034 2291 3145 1871 1975 603 1317 1137 465 845 1002 505 1268 3250 2963
3430,2455 1343 82 883 1871 1655 1115 1637 387 1221 847 2869 458 1194 938 679 2855 1520 1892 2977 2994 2351 2272 2522 2173 3248 2651 231 1516 2223 2928 1832 3083 2217 697 1113 1895 3090 910 876 2107 2724 450 590 1268 1102 1756 2022 1197 1001
3431,2133 3241 1474 871 1185 231 1936 457 1318 505 1575 2179 1348 1784 865 2986 1755 275 2908 1465 2470 1325 255 1681 1383 702 3189 898 3142 2770 2874 163 1842 2460 3032 2108 454 2176 1197 181 1579 2350 2688 697 2652 2726 1770 2111 1984 706
3432,28 1127 1695 3186 1474 385 2724 1520 2527 1057 698 92 1768 2384 3031 2053 1765 2380 2571 1734 1002 2997 2193 2152 842 1482 2555 723 714 1254 2051 1008 880 3236 2404 1130 899 2322 2126 2757 1226 1576 3156 505 1958 2466 1896 869 644 862
3433,3176 3103 565 1195 1560 1401 1185 584 749 1621 1150 2527 2190 2704 97 2174 2149 1264 1770 3038 430 2536 2845 869 62 294 412 2652 719 1466 971 947 2127 2940 741 228 328 2633 1433 2320 2761 702 3181 1684 2080 1170 1628 2464 2537 1200
3434,2206 1613 905 239 1418 2392 2164 2431 1269 2225 2944 1318 1672 2921 1127 1325 954 1857 3241 2313 2997 240 1051 2525 734 2811 2514 2651 756 959 3194 3165 3112 2757 264 2902 655 637 501 2734 2417 181 2115 588 1755 2977 1650 2869 3145 2368
3435,2337 2297 2522 1946 966 886 1655 3223 2565 1117 1168 163 553 1575 2651 2351 1340 2193 319 1082 3210 2474 3190 676 91 764 3189 1327 3118 852 2631 938 931 619 394 987 1366 1811 1952 1054 2577 2538 2428 2470 2411 697 25 450 2559 2072
3436,2719 1053 2770 1987 1450 2867 2514 1330 2772 621 213 276 2203 773 2888 99 3148 1793 1060 1639 2603 1059 2190 299 3178 237 2549 1949 749 2319 1997 221 1153 2590 2269 2179 2030 1185 2007 1031 1756 3008 1498 1579 948 3231 317 1671 3136 88
3437,503 1585 2022 2994 990 1307 2811 2127 1401 3210 625 2350 2173 110 1233 1861 1264 155 2550 2547 2977 501 1200 2086 609 1242 1295 1942 91 2594 1317 2208 573 2538 966 2669 669 142 2952 319 1871 2638 825 2455 764 3090 3182 935 2889 1749
3438,2886 2760 1375 2249 1048 3189 1744 1819 2680 2344 1923 3010 1390 1342 1495 365 690 911 1076 2020 2459 1710 114 2462 1976 3138 2988 19 139 1925 928 147 1619 1852 3183 3109 2070 1307 2895 1576 2996 2879 2185 2483 3051 902 712 3092 1353 2126
3439,1232 2785 2706 990 1947 2299 2312 2351 2841 1875 231 2031 1341 1684 589 518 1134 886 457 2022 458 2754 45 1923 1224 2549 25 1770 167 1336 1177 1942 1198 2885 3040 1386 828 663 945 3231 427 2193 259 1474 2222 1348 2403 1523 176 1200
3440,1505 487 2928 2633 1497 865 2780 2646 259 1265 273 46 1197 333 1834 3229 465 1348 2415 706 545 117 2174 3109 1673 1397 2107 621 845 559 1784 1307 940 637 2444 299 1177 2222 1624 3215 1677 1405 2039 1300 1693 2380 2312 1920 565 2006
3441,1857 1505 756 3087 290 1800 333 1085 2547 1430 2464 2351 2749 465 2767 1357 1386 2972 1195 2604 2885 2592 496 697 517 1193 1517 2591 2217 3142 2855 2127 2814 2012 167 3229 949 255 2022 1749 1468 2299 924 2652 596 1156 1664 1116 1197 2651
3442,3073 296 168 1681 2298 3148 2541 2198 2738 865 2930 1467 2232 372 1348 1034 3071 1351 2760 517 225 3170 609 3037 2179 945 1803 3244 1567 275 1060 1197 181 702 88 147 719 232 2678 1113 377 2885 855 441 521 3008 1363 1443 460 1607
3443,1556 2627 426 3210 3176 1346 3003 1600 571 825 610 1170 2548 1041 2173 1585 2812 376 486 553 1715 2385 565 335 2669 1861 3038 2259 3023 1880 585 789 1831 1529 1219 2977 964 1224 2976 706 1938 2479 2852 2309 2941 418 2600 856 1641 1225
3444,2548 1317 2755 714 1486 583 3236 3210 1835 2363 137 1578 1734 2332 1066 755 1861 2174 1214 661 1576 1086 1573 2320 1618 1112 1381 1177 712 1013 1720 2382 229 2402 245 340 2812 425 1396 1786 2346 1435 871 3170 3176 1739 2558 969 2933 1758
3445,1990 1157 2388 2088 1892 2034 1643 1135 1669 1714 2618 2147 2403 2405 1051 2754 1281 2564 3253 562 354 2393 1386 1955 736 803 221 2211 2039 2668 2182 453 3213 691 523 738 945 1758 1956 727 645 2368 2022 362 157 1509 3225 3059 2953 739
3446,1133 1752 1106 1681 1737 1353 1057 1755 2466 275 1200 3147 1784 1102 2320 3257 2117 865 1864 1386 2821 1217 637 1575 1722 2176 454 3237 2374 384 1684 1239 2099 2552 2128 975 2885 2537 1835 501 2481 2726 2392 697 2971 2022 1060 2932 719 1369
3447,1990 1741 1498 1835 1948 1051 1443 2020 457 1659 465 2198 987 167 2351 1508 1770 1722 2182 1476 1812 2460 3250 2616 767 1478 1200 2311 501 2770 2473 2359 1424 871 1106 2483 2179 231 1346 1870 1755 2111 2855 3013 1737 1254 1289 2810 770 3091
3448,2138 2940 589 1474 2527 1892 2470 485 2514 2726 2885 1575 3241 1127 702 412 770 968 1963 2547 275 1336 924 1357 3080 2455 1964 689 1185 2464 1770 1193 865 1470 2339 119 2299 333 1352 244 2994 358 1579 694 1145 2537 0 1200 2173 830
3449,2666 1289 3145 2393 2022 1223 2557 2403 2627 240 2245 2111 2649 2127 197 501 738 3132 2785 2361 855 926 2754 468 48 2626 1857 2227 2311 736 2302 2034 1006 2428 814 847 2115 1195 1159 706 1942 1026 2914 1318 748 1841 2631 2835 2750 896
3450,2163 1239 423 2710 1533 2932 811 2958 2955 240 1371 1567 803 2182 1443 2782 1402 2311 1864 2921 2301 91 2626 2203 720 2944 99 1718 3145 2962 2750 1014 1722 2649 1475 2981 1977 1973 2295 1987 2255 1192 1714 3014 2810 501 725 596 166 3087
3451,1383 1686 823 2344 2970 309 1153 1203 425 1716 2200 358 936 3221 1596 1696 2546 2177 1018 1214 379 751 1317 2648 2323 102 3 3100 1895 231 2036 1409 934 2316 238 2710 3189 2771 1131 243 1575 841 350 714 3048 21 1474 2805 1325 1493
3452,2984 72 1087 328 1279 1735 1935 296 703 1046 789 2995 2245 1034 538 699 1887 470 1988 1307 1156 929 1858 3181 1857 217 969 2087 365 2299 710 2190 199 2546 814 1290 2661 2350 2885 2696 1819 2913 1651 1525 2470 2836 1577 573 1840 2860
3453,876 277 1560 2651 1200 2403 2198 417 1030 1455 663 239 2455 1812 1770 830 1800 1224 2479 2222 636 491 1405 2885 234 2714 2652 2464 1268 1673 856 2357 1115 2805 2312 706 1474 465 841 2810 3237 181 2217 3202 2855 2384 2022 1185 370 871
3454,291 1689 134 1465 3248 859 84 1579 2322 2170 1119 3143 2119 999 471 2013 1430 2940 2974 426 1334 3026 1858 862 1949 1672 2865 2403 2653 2611 756 1718 267 361 117 1880 2404 290 2022 2706 1805 1616 2715 639 1197 221 854 1923 217 749
3455,1663 2754 2887 1686 1736 2088 1613 1861 938 714 2419 2855 588 597 3184 1170 1009 1737 716 1568 933 2374 751 3189 1586 2262 2732 1246 3142 2885 1465 2337 2291 837 505 2119 2312 1112 2635 1386 1330 2320 192 553 3129 852 3176 590 2888 2411
3456,1317 1605 1299 1951 299 919 637 2392 2129 751 446 3147 2887 153 2546 865 1715 2885 2474 1038 2971 2351 458 1224 2631 1429 1792 1381 987 2113 91 351 425 2031 2164 2262 2856 2855 1761 3162 1195 732 876 3040 2055 2117 2329 1651 1593 1268
3457,1497 1424 2117 1092 1799 2259 3251 1673 594 486 1857 3188 1023 918 1075 3110 551 363 2899 1307 2537 2536 3078 4 840 1693 3181 1456 515 2174 1765 414 2299 150 1698 1407 329 2755 2392 1681 3216 1351 1786 1812 2024 762 2695 1127 894 1959
3458,949 1142 1626 1800 2212 1145 2222 167 2387 1199 803 644 2173 3158 2751 363 1963 2308 1124 331 217 575 51 3003 366 3242 166 211 1656 854 3009 389 706 1200 2738 192 868 545 1540 2325 1220 439 122 845 2497 78 491 1339 2086 2845
3459,712 1696 1185 2474 2144 358 2004 394 1113 862 1200 2351 2508 496 1224 1051 1677 3110 1770 2463 938 2966 2602 2136 197 756 3220 117 1474 18 741 1567 3065 2841 3078 2428 1324 702 3178 637 31 1134 719 783 3073 505 1608 84 362 1196
3460,2684 393 1743 1167 1110 290 36 1624 1786 231 1755 3258 1369 2124 3221 859 2997 2823 1971 2990 1009 472 609 1407 2574 2216 2771 1059 976 2725 372 1575 2547 2821 167 2278 2142 397 2331 975 2904 273 2392 2770 1066 3181 2710 1921 772 991
3461,2464 1193 2738 2814 1579 770 1793 1923 361 2747 2351 79 1531 3178 2343 1348 1664 2652 740 3078 18 1307 3182 470 2339 987 2750 1443 1956 2825 2460 3021 3220 865 1505 756 1060 814 525 1770 3026 1812 1938 945 2359 2944 935 957 458 780
3462,859 2107 2480 1672 1575 1130 471 1195 1455 275 362 719 1077 1620 2942 2902 1372 267 2691 702 2862 834 1614 505 3237 1402 1348 2464 1942 2710 2087 2351 1579 2931 2555 2937 1031 2013 780 356 633 2070 346 1695 48 651 164 2966 147 910
3463,1900 2159 1942 1006 945 3090 1931 3068 2351 2899 1657 46 333 3041 706 1634 1812 428 2645 465 331 1305 2855 1417 2281 2173 2127 697 3241 396 2878 2589 1383 1693 926 856 2527 259 1518 2885 2574 490 2749 1300 1405 1059 363 865 496 2664
3464,2825 814 2147 1967 719 2888 234 2952 2791 3237 6 1770 1200 1647 275 2398 852 2866 2371 3175 2626 987 346 803 1784 1455 2316 1585 2541 3073 280 784 1386 811 168 3052 1547 2283 417 1686 3241 1141 2006 949 1030 1446 2133 2478 3250 561
3465,1370 2933 1117 2431 1747 2499 335 2594 1141 938 1585 1736 921 2688 1999 1194 1153 2302 337 2406 2742 868 566 2111 512 2217 1307 274 3039 1106 1936 651 2213 1299 2171 2866 2428 2700 1513 1821 2214 501 1733 1318 1612 2274 3223 1263 1873 856
3466,1317 2977 1224 1152 51 458 1474 1797 655 505 2664 954 231 1346 2893 3186 1575 2173 2979 346 1054 1320 1020 847 1896 676 1099 444 2193 2113 3041 2832 1977 1031 938 2810 454 471 2527 1302 1120 523 3220 425 2937 1268 2182 1405 720 677
3467,132 2005 3196 1876 2020 551 940 2719 1060 2537 386 2645 2351 3199 2171 1664 481 1868 594 139 2754 2974 510 2464 291 3133 109 2837 945 707 1539 1193 865 378 1093 2030 2206 2203 2888 1681 624 3225 359 2493 2418 2022 1273 3053 1956 2417
3468,275 2466 1907 1487 2312 1386 412 3078 2464 2108 2814 1455 2946 1648 1193 1408 1127 2024 2039 745 1922 1949 1531 2527 2339 465 1579 176 259 2493 695 2088 584 2126 131 1336 2180 2783 329 719 1681 1189 865 1701 3023 2514 396 2193 2651 3181
3469,1662 1357 2108 2269 1579 1811 3229 2324 2464 465 1185 773 1100 2922 1059 2940 750 2310 1889 1949 1983 945 3015 2111 1939 2463 91 2623 621 2695 2222 338 2554 3072 1793 3237 2995 2541 964 2133 2885 1341 2091 2024 150 1245 346 417 1754 277
3470,25 3018 1281 1720 1477 1112 1620 1405 253 2503 3142 2977 4 2086 1135 505 845 422 1614 1006 829 1194 2173 898 1009 2553 231 2336 104 2458 1618 3159 373 1575 3241 2385 458 2841 615 515 312 1970 486 672 842 585 935 122 1295 2828
3471,2964 740 402 2468 110 72 2343 806 2350 2307 1071 2629 277 2503 912 3085 251 1922 164 1923 2757 646 578 2664 1768 465 272 0 976 270 969 1529 2788 1558 2600 2282 1048 1424 1577 3169 631 470 830 1427 2073 1184 2885 957 1602 2339
3472,2225 2784 334 1338 1628 1157 1518 838 1299 755 571 3023 1260 122 13 836 1339 738 610 2661 2976 2635 2538 239 2028 532 1802 2571 2392 539 718 71 1106 988 1720 2211 939 3158 2107 1068 2311 2361 1317 694 2088 1990 1861 1529 829 2977
3473,3067 178 2859 2233 367 3167 1792 350 1347 1669 714 1867 1977 1352 2990 898 1224 2113 2640 25 1750 2124 2051 2940 2903 2479 876 829 1754 140 723 3223 2099 2460 3248 2384 1048 871 770 2013 2737 2982 1508 1325 2893 2312 99 859 1028 335
3474,1147 1240 1990 1088 2057 2163 140 2401 346 2529 1087 1238 868 1737 2958 2595 1521 2799 1941 1317 3145 2548 2521 394 1977 1797 911 2736 328 738 1567 431 2825 2182 3064 3194 803 2111 1195 2316 825 3 2875 703 1006 1556 1602 2883 405 1475
3475,1396 1031 517 1430 814 1533 956 1579 1302 3104 748 631 1693 33 702 2320 1922 2309 1560 1204 644 1723 372 706 1218 1402 1505 2744 1770 501 2845 1737 2350 1290 885 173 1324 2312 1722 471 1573 1046 720 1443 663 1734 1013 2464 3159 2198
3476,2652 164 1156 594 1325 1949 3021 2899 231 2537 1857 2117 3237 1673 3092 275 2474 2283 2463 1352 702 2514 2940 496 2959 3220 46 1099 1324 1112 1942 2022 741 3041 2351 1196 905 458 1386 2470 1770 2464 1655 1635 1034 987 2845 402 1735 358
3477,1197 275 1681 1648 471 490 2463 2885 3186 2222 2193 2198 1262 2350 1673 2485 505 2814 2455 698 361 2651 291 3084 633 1770 1746 849 277 1048 2805 231 830 2934 2810 821 2928 457 2726 98 385 2966 1604 2320 2472 1696 2470 494 888 346
3478,2259 2431 2642 835 778 834 1206 2782 330 1635 2214 3145 2474 1837 119 2147 1990 2499 859 3259 2852 2164 190 1895 3092 1861 2370 3040 2217 2975 545 2481 938 275 2380 1264 780 1685 2952 1240 1054 2959 2352 2392 2464 3077 2068 917 2786 1919
3479,173 192 2885 3237 48 1006 2320 1737 1200 945 2176 1784 2726 2937 2133 2966 1130 814 2024 1991 2398 1396 1133 716 517 1185 2498 899 2472 2068 2874 346 1618 2351 2875 2986 1755 1224 2649 842 121 602 3209 1567 603 2463 147 1990 828 783
3480,2142 2149 2959 1130 865 3024 719 213 3189 2812 1185 2115 3031 275 2661 444 2639 588 1232 943 2034 1768 656 378 2537 706 2320 847 2609 2088 812 981 2885 433 2997 71 1938 1474 1325 2855 1014 1696 486 2392 539 2638 167 475 1681 3186
3481,2940 313 505 938 862 2464 1197 2124 1874 471 1195 2855 1652 1474 1693 3194 231 402 2299 3193 2208 2514 1218 2995 1657 1307 663 1348 1341 1709 957 2959 3181 825 384 1407 294 1614 2455 945 2239 1770 976 1059 168 1386 1624 1548 2547 1949
3482,582 2749 923 1043 2402 1318 1792 1297 18 2633 280 20 2696 1433 2320 2533 2047 2766 1937 730 2182 3151 2607 3178 365 972 1686 1475 2869 465 2086 2045 2638 1662 1586 1956 2887 163 680 2880 2890 2176 3032 2937 393 1144 1362 1166 3083 1547
3483,1323 1402 2544 1152 1964 2211 1088 2080 1797 2875 2976 1572 1289 356 3049 19 954 2198 2472 2398 1026 1978 2881 1977 842 2841 1117 783 1069 2235 1095 874 532 1966 1475 713 1695 2688 2885 1784 1119 454 2551 1180 331 2343 1452 1170 1567 1115
3484,2814 3181 1743 608 3086 517 2022 3103 2127 1793 1396 944 1218 2463 3013 365 3258 2338 3176 1800 1352 3121 1200 2747 3139 277 2547 947 2885 525 2946 491 609 2312 255 1348 1589 384 1465 1868 1557 1673 2536 1239 2044 2117 632 2553 865 656
3485,1006 1032 2461 1452 2488 2852 2700 593 2075 1575 1069 1568 829 1182 3046 984 300 3023 1126 1941 439 1882 766 905 112 1861 2216 3162 1224 1770 2797 3052 3223 637 1955 448 405 571 2859 1010 2545 1158 231 2811 2994 2144 1896 2443 2196 1711
3486,1150 3192 2771 1455 719 1220 447 2108 2172 799 3152 234 402 968 2966 698 1051 862 1204 2845 908 656 84 85 1185 2706 1913 384 1682 663 1868 2174 2444 2332 471 2007 1909 2114 2928 1092 522 2568 865 1659 2939 2508 2339 1190 2122 621
3487,313 1132 176 1793 1668 2155 3101 837 1860 1684 2332 167 712 1347 2018 958 1034 1331 1754 678 1660 2628 2514 1715 2537 2022 1232 1465 2299 3202 2088 402 1949 2070 2331 663 496 312 1744 1732 2445 465 1994 2908 505 719 2743 2971 1218 2833
3488,1189 92 2622 2547 1677 1605 2099 1363 2403 1177 2007 639 1355 1160 3071 1295 621 2941 2887 1575 2190 3013 2855 575 60 584 1297 1792 2106 1407 1090 275 1465 256 1707 1034 1507 2066 2715 417 756 770 3220 2497 999 2549 3200 1112 2902 2514
3489,1892 2827 1046 1713 3243 2973 1327 1113 2182 3147 1770 1135 1874 988 2080 571 945 1387 3023 2702 2392 25 1182 1803 3003 1242 938 2869 2299 829 2537 699 46 2011 1298 2149 617 372 167 1054 283 2841 426 276 496 1593 1156 307 2473 294
3490,1770 2411 905 1489 2940 1417 845 2173 745 1857 1977 2678 471 1871 2299 1386 2946 1055 1533 545 331 938 1942 2611 1868 454 264 2962 2555 1195 2101 842 1298 465 1496 865 2810 1295 2822 2977 439 3236 1001 697 2521 1846 3202 1197 1020 2652
3491,2898 2887 1613 2985 1015 2262 2696 384 2164 2474 1684 319 3046 1469 1154 1485 714 1861 1896 990 655 1083 2196 2089 1167 2127 2537 1383 1127 1650 2413 2176 275 3156 2786 1088 269 2889 3107 1325 2706 2082 1814 2726 998 2840 2811 391 1619 2206
3492,2262 2031 714 1896 2095 1657 594 1763 2959 425 1651 823 697 1377 2105 2622 471 1684 1496 1325 1861 2855 3241 905 3158 1812 2460 2970 689 2499 778 1871 2362 229 2297 1486 2498 2747 3229 2255 307 1130 2940 814 1591 3150 847 1964 2178 669
3493,1880 3106 2198 3198 2232 1868 204 2966 702 3104 2997 3079 2537 814 1754 2460 1012 2879 719 573 2320 122 1620 3231 2070 1651 3246 2964 2126 2456 363 1290 1604 651 235 33 3220 2350 865 2470 193 2661 2171 398 1185 1952 644 1513 231 2369
