UserId,ItemId
3530,1456 2013 494 3248 2009 1605 2464 2678 1167 1693 2698 1383 1575 1786 485 86 1744 1397 1557 968 1364 2222 1134 273 3086 3026 2328 2380 2833 1187 387 299 2312 2324 1193 2622 412 84 1976 3176 770 1637 2537 2779 2180 575 2206 1949 821 889
3531,1770 1575 2726 2463 231 783 637 2474 1213 1005 2312 1185 2821 2977 2308 1755 2464 2470 553 3064 1520 2885 655 2182 1567 100 346 719 2466 856 2385 1975 3049 2932 1203 1964 275 48 2022 1239 2007 2117 1881 2750 2196 1054 2413 1891 2193 1099
3532,1648 1113 975 1092 2320 505 2810 471 2182 1567 1213 1752 2885 2115 1197 2380 960 3181 1664 2862 2966 2805 491 2007 444 91 465 2022 229 1325 346 1761 2696 1797 333 2959 904 3079 2193 1941 2957 2533 1386 1852 2306 2299 2024 443 2460 3124
3533,473 150 1592 2020 332 3170 589 92 2766 1053 2487 227 1836 1397 2527 561 3102 3213 750 1951 2764 651 2149 830 2043 1141 1347 2623 239 745 1618 1460 1984 1700 1702 284 1845 3043 2543 1777 1580 264 938 1075 370 2881 2975 3035 873 105
3534,2456 332 161 821 122 192 3105 2991 218 360 1530 239 84 2491 1013 505 723 1302 1575 1774 1821 2436 2126 1702 2467 1298 1226 2849 1094 2455 437 370 2031 1717 955 31 111 1770 2585 794 486 231 2885 4 1534 847 1542 676 3035 771
3535,801 2094 1264 2049 1663 3236 796 2176 1864 3084 1556 1579 2888 2819 1357 991 2464 1289 617 1133 1371 2285 1907 1657 2883 813 42 1193 1836 3023 115 2445 521 2545 2387 1315 523 1314 540 517 3032 2334 984 2393 3064 1160 1222 644 2335 2320
3536,2075 1165 2784 1374 1083 2197 717 442 270 170 2955 1264 335 2307 1874 460 1376 3015 1006 3253 1769 2281 2486 2131 1215 585 556 3186 1852 1375 700 1115 328 2408 1795 263 544 1450 1361 1858 231 3026 1505 838 2173 1575 2921 2879 654 714
3537,2464 1875 2226 1196 2012 2144 2022 2747 84 2030 2005 2460 1134 2514 1023 1386 1657 865 889 1889 812 2403 496 465 1685 1357 385 1800 2031 1664 750 1662 3229 336 2575 3022 457 1330 1949 333 505 2351 968 767 473 2536 361 1786 1858 3220
3538,2833 2474 905 856 1474 458 231 1224 876 954 2297 1317 3035 1896 2431 714 2631 1750 2887 836 2089 2352 783 2521 1056 2811 2115 2852 1094 403 1547 1299 1064 2546 3180 486 3156 2921 1115 2262 2959 2537 2305 490 91 1268 689 595 335 1055
3539,363 2833 46 865 1659 1197 2382 2068 2836 2208 471 1942 1193 3203 1520 2022 2521 491 1185 2885 719 2994 2834 1369 2749 1455 2066 2899 444 275 2006 588 167 412 28 234 1991 756 1156 48 277 3231 2623 1306 1681 1837 1443 1515 1200 2007
3540,2541 1789 2696 868 100 491 517 385 2022 2945 2819 3104 1685 1498 18 1072 2464 738 1290 2064 644 15 280 2616 2068 3259 1222 115 3209 1254 465 3049 2092 605 814 1102 2750 1662 140 2024 2198 820 2101 2749 1793 765 2302 2645 1197 1193
3541,2331 60 2742 619 2052 2170 2434 1196 2906 828 396 68 1572 2476 2596 2568 1455 36 2582 231 2900 2326 1837 1544 767 3149 2515 2818 2174 2957 1150 166 1185 607 273 275 1770 2063 1159 2966 1895 2441 865 1412 2785 2128 1949 2518 1125 489
3542,2089 784 2852 2022 20 780 2770 444 905 1474 1129 732 2710 2546 2305 1387 1641 231 2627 3127 1491 2138 1975 1386 1869 1192 19 1755 2977 863 2474 938 1325 2970 2644 624 2179 2431 3111 2577 1949 1032 2188 1613 975 1195 2464 1299 2235 2262
3543,1891 2981 553 1610 1119 1812 1684 2544 1861 829 981 443 2470 1200 2638 1325 776 1853 2671 1218 1435 719 1135 2651 1871 2364 571 99 964 2661 2128 2977 915 593 2350 1304 1597 2862 1941 2810 1784 1196 292 1770 490 3040 2954 239 1156 2809
3544,505 231 1575 1185 1193 1200 1681 2031 2959 471 856 1455 1268 2312 2474 714 3241 2940 968 275 2537 1325 1195 31 1896 689 2706 1348 987 2652 2845 319 2024 3209 719 2811 1133 2631 1860 1104 756 230 3178 2196 1204 1868 3078 676 1861 1949
3545,306 739 3187 2180 1455 1302 2144 1185 1218 1875 1196 1193 2097 2190 663 1892 2617 1621 2149 1336 1245 1197 3124 2554 424 719 2664 1638 2549 767 760 1348 2460 2783 1827 981 2885 1744 157 45 1023 1411 2030 309 596 1674 698 2206 132 619
3546,31 140 77 1341 505 2579 1127 1336 1005 1259 3015 1829 1781 2371 1264 1442 3026 2666 992 2732 1454 3032 21 410 1204 2739 3242 35 1826 2131 1575 414 1556 2708 2540 2038 192 1152 3209 2190 2039 1013 886 2324 360 3243 2470 3229 1455 37
3547,2666 2850 2726 1402 1386 100 1218 1722 964 2320 2825 221 2782 945 338 2111 1024 870 720 167 272 3089 596 3145 702 1245 2651 1268 2742 1239 1237 2182 1737 1185 294 501 1348 2958 255 423 2956 1942 1156 1812 1370 2163 2312 926 2431 1784
3548,550 1496 2515 2646 231 124 2514 3118 3010 2281 2193 1573 1984 821 2899 871 2651 1614 1871 494 505 1723 3142 2455 637 1853 1424 2460 968 275 13 1802 1521 2845 496 2706 2971 948 842 1860 1185 2527 1619 2786 486 2065 3040 1083 647 3186
3549,100 2932 1238 497 2147 1818 116 2551 115 3039 2338 609 1714 280 523 2472 2875 803 2649 2713 2710 1147 2488 157 1371 2448 470 3059 3175 2874 921 3145 2055 3257 381 1748 1722 1991 532 2507 937 288 1770 964 1685 1964 720 922 942 2398
3550,1774 328 1766 774 1325 2351 1135 190 811 443 2306 1868 1757 458 358 2022 515 3220 3105 876 865 1693 2971 719 3235 275 2474 231 2537 465 2461 490 573 1200 502 1400 1686 2196 119 1770 1154 2305 2129 1405 1386 2583 491 307 2885 2661
3551,2973 1504 1222 2323 1044 285 290 129 2953 1351 1391 2120 3192 11 1375 973 1315 447 2208 885 336 512 1264 1304 2363 1186 1767 3151 3051 672 363 2721 1256 2267 2608 1802 1911 1514 3204 1697 2998 1726 412 1516 1652 1378 203 2048 2737 864
3552,1720 2762 1456 2899 471 1614 2828 1922 2119 1177 331 1765 167 837 714 1004 267 1218 266 2645 2225 1015 384 2380 1197 1521 1298 1082 938 945 110 2351 1034 1812 1189 2934 2149 1585 2527 0 3091 364 1412 706 344 2850 1578 2167 637 3142
3553,1082 1280 645 2962 2311 1731 990 2470 2963 1831 2320 1332 2565 2179 1818 431 1533 1767 847 2958 3233 3087 2173 45 2163 241 294 3250 14 2270 3241 1680 3148 3162 1001 255 3053 251 964 2483 650 490 1573 3039 1521 1575 1560 988 1922 2182
3554,750 2770 1423 168 1386 770 3229 457 611 2527 521 1575 275 167 1013 299 505 2201 1505 2885 2541 1417 2436 1059 1465 307 2020 745 2415 1982 333 412 2537 1023 3026 1063 2946 2125 937 1366 1424 2470 2536 923 473 2491 3236 92 2031 1212
3555,697 2747 2108 1023 505 1193 465 2107 3054 490 2012 1200 417 1949 1325 3078 1793 706 945 2359 2117 2144 799 517 2814 719 3022 2541 2320 639 84 1923 2885 1749 2470 702 2312 3110 2371 1770 2455 3231 2549 845 2480 2179 299 1922 457 1784
3556,1991 1498 2393 497 1533 1358 1371 3233 232 645 2311 2182 43 2852 48 255 3087 241 1034 471 988 1706 1183 2962 1577 1462 698 170 842 646 2855 1055 1026 1475 856 2129 3068 3090 3247 964 2767 865 718 2958 1056 3129 1130 596 2878 748
3557,158 1297 1664 2781 2208 299 2101 2764 385 951 3231 966 1692 669 139 86 2464 173 3159 2500 1800 2578 867 382 2833 624 496 1417 320 1302 1548 3236 160 141 2656 765 2623 2233 2434 2156 2563 189 2226 322 2867 1443 3246 2574 1756 491
3558,1136 1630 1719 3167 488 1107 3016 3062 3104 1072 1678 2336 609 3157 1675 1802 561 2804 200 228 1789 2910 1788 2643 2062 398 2020 1362 1466 2711 685 780 2704 975 1752 1178 3049 1698 1076 19 1988 260 2176 58 1007 1447 2541 540 1695 1458
3559,1262 3199 1001 1594 13 1209 585 1597 2103 1643 1094 3028 3241 2393 2022 484 1761 2786 1386 1249 1371 2855 2638 231 479 2885 1264 1185 403 1720 2994 2075 1521 443 1540 3156 1560 1197 1736 1853 1500 1396 1680 104 2652 2921 1556 2173 2666 490
3560,3052 603 1806 2994 168 1575 2880 3152 589 2081 1197 1377 2415 43 2885 2055 2441 2710 1972 936 3091 2282 2022 491 372 2620 2533 1685 3237 1567 471 3216 1973 2437 0 2361 545 987 1737 266 1549 713 1353 1800 1675 2472 170 497 1864 295
3561,2086 275 1159 2885 465 2568 845 1200 1197 719 865 3078 2537 2831 1474 1465 1034 1681 2734 2339 2179 1348 1956 2464 231 706 2977 2724 2024 2312 517 1424 1621 1530 471 3209 2514 655 1106 3127 427 702 1531 98 333 244 2946 417 3148 1417
3562,3207 865 2463 1770 1575 1200 2464 3118 465 1681 2320 1455 2814 2312 2299 767 275 981 3178 1784 231 491 2537 1125 770 2805 2350 3237 698 1474 1213 117 2536 1034 1567 2066 2470 1193 545 3209 689 2182 2810 719 2382 1324 2643 2213 590 3231
3563,3100 786 312 1284 33 1083 2185 2729 3023 1555 2871 1518 2223 1600 1501 127 2757 2138 935 3223 740 1816 2958 788 264 902 858 1658 46 1006 774 1829 615 2960 288 1999 1502 1675 631 680 752 2275 2281 197 259 938 528 2944 2014 126
3564,2020 1135 1386 926 2944 1193 2024 3215 2222 2022 3181 3229 770 2783 2885 1465 3178 3209 465 728 1755 2012 266 1053 702 672 417 2537 1348 3202 1218 968 1060 491 1956 742 150 333 255 2435 3078 2541 1749 1198 2470 2127 2312 88 517 1237
3565,2320 1239 2885 2883 48 115 465 2022 1737 1386 964 2541 803 1864 2198 346 3064 2111 517 1498 1818 3049 2688 1185 783 865 470 2696 1026 1714 1200 1681 1443 2933 1060 1964 2937 1197 1474 1567 2976 2616 2176 2163 1071 1494 1268 2750 1956 3237
3566,471 865 427 1357 898 517 1012 1193 1410 454 870 3078 457 1336 706 317 2831 2127 2024 3236 3142 1197 3194 1417 3059 2622 333 2455 2940 3241 753 1614 2547 2977 443 2012 1297 1800 2039 1835 1325 1133 1130 1470 3032 3049 803 3037 155 302
3567,2091 362 1826 3041 2250 2537 1942 1325 2127 275 812 865 2464 2163 2222 1681 2212 2007 435 2147 213 2727 33 1059 736 3052 1200 673 1697 59 1156 938 2087 2878 2117 471 2997 573 3209 1673 571 3037 3078 982 457 698 3243 2757 1197 280
3568,1168 1022 1575 1087 1782 685 1605 883 2272 1414 2582 1211 1846 1696 1891 2521 3210 1088 1154 856 2304 2115 2811 358 454 1242 954 2779 2194 1224 2470 2054 2876 710 1635 1576 1988 2101 1936 2638 1474 595 275 625 441 2362 2555 2857 443 475
3569,2377 1575 2963 2320 2865 2262 988 2611 2977 2540 1560 1567 426 100 1408 306 2742 1956 2107 2902 1634 2086 312 1498 443 2568 2933 288 1784 2176 2354 1088 655 1969 2339 1530 545 733 1106 567 3220 2937 2551 2182 2546 2505 2002 3186 241 976
3570,1964 2700 2810 598 655 2117 358 856 362 2115 2062 72 2055 1664 3014 231 2551 3156 2350 1317 981 2431 1295 1046 2521 2537 2833 64 698 685 1195 280 765 1770 182 734 335 490 1941 2470 1874 3221 385 2444 2631 1900 2883 3223 100 2225
3571,1575 1260 2885 505 1474 2537 1812 2464 490 2602 2840 1195 2320 2470 167 1614 1034 1185 2351 517 2795 2398 1800 1456 1359 2841 571 275 2031 2652 1781 1410 454 1715 231 288 1200 2921 803 2845 3071 1290 1130 714 706 2182 1868 842 361 266
3572,738 328 1901 319 1770 91 1269 676 532 987 115 48 100 1685 964 2541 1556 1558 954 1720 1896 454 2441 1452 346 1325 1203 497 2312 1369 783 443 1956 243 2943 2977 2811 3091 856 381 3237 275 956 231 1154 1863 2464 3209 1239 214
3573,431 3118 1745 800 20 1644 2222 1596 1273 2824 2496 721 1958 1353 1861 1812 2822 1388 2470 958 2128 2638 1006 2734 1806 2736 2474 1034 1924 1268 1224 1781 1770 369 1722 1377 340 1219 2212 248 2698 2305 231 1639 505 2855 99 319 302 2678
3574,1300 2786 2544 3023 190 1213 783 2750 1396 621 3169 346 1200 1770 2006 1197 950 1853 1866 2885 1784 2696 94 231 3052 1239 637 2810 865 2182 2672 1295 100 257 115 1755 443 2928 2984 706 2538 1680 2959 939 2455 471 2945 2869 3189 1020
3575,866 2956 2434 407 2702 1405 676 587 2306 2779 692 3160 2115 1002 2708 1971 2570 2196 629 2445 2568 1648 1895 1314 505 1501 3228 825 2592 319 1025 1203 1264 2069 231 394 2974 2946 829 1142 243 1325 1686 1625 2040 275 561 215 1196 2464
3576,1767 1818 3231 2977 2022 1386 2957 122 1348 2500 987 2885 898 2652 465 1895 517 2320 845 655 1430 876 1726 2350 2464 3080 2919 2965 2474 244 3181 319 3229 2546 2115 231 865 2650 1200 3087 1034 2262 1088 1281 1956 458 1351 1046 1001 1465
3577,1130 275 2845 1197 1185 2351 865 2537 505 1455 783 2312 471 2645 111 1348 2340 1187 294 2022 2460 1236 1200 1193 1681 2024 2940 571 1770 1034 2031 2178 1812 84 3032 517 745 2398 1868 1784 968 756 2179 1001 1756 496 3086 637 847 1023
3578,2352 1400 2014 1914 268 3253 3231 996 1158 1895 2431 119 2810 2749 253 2132 2166 1555 2066 270 825 2930 1362 905 2307 489 1956 1351 2087 2444 1006 2845 1539 2402 1268 3134 2958 1896 2631 2645 2704 739 938 1875 2196 3225 1348 1696 1214 3189
3579,92 2833 3248 2328 425 889 2086 412 403 1233 2537 2504 329 1799 1868 1397 3181 840 2841 691 1113 1116 898 1336 2319 1812 2099 1575 1875 854 1811 602 3015 46 273 1023 2322 427 1617 1000 1770 2568 2232 2022 719 1185 1784 2117 3220 2128
3580,948 2144 1889 2403 3078 1389 757 221 1586 1539 2891 2549 2365 3178 1198 1875 2385 1791 1128 2867 1480 2014 1944 1429 1085 2283 1558 333 1124 690 1455 976 2464 942 85 412 164 1196 2332 92 1336 2760 2320 1860 2837 2341 799 1995 1916 2932
3581,1540 1324 2900 384 1260 2445 2877 3023 1501 3041 3105 2653 662 2627 2278 95 1837 2384 1853 3080 176 2138 3109 1387 2582 485 1657 2107 1715 778 836 334 2456 1631 2940 1314 2747 1774 1769 2455 1868 791 571 783 2971 1949 3104 496 2710 2529
3582,1087 3140 2182 1360 1490 2962 651 1575 1531 46 1671 940 1553 215 1054 356 364 3009 2590 1929 905 1804 1643 61 1268 830 3035 2002 2115 2624 241 2351 2471 3039 532 2977 1496 2702 2413 3091 1952 2380 2631 2339 3241 2350 2474 1902 1015 1137
3583,1197 2022 1619 2030 1693 1230 2819 1200 3109 1193 1770 3190 663 1048 991 1575 2351 2222 3181 1351 1023 1793 2622 1637 683 1034 2034 2547 1331 1307 3231 1300 780 46 2403 3248 333 1784 644 959 240 1835 1648 1348 2652 400 491 2359 515 1156
3584,2445 1386 190 1226 738 292 2652 1975 1984 2726 1737 2875 732 2585 100 2757 140 2683 62 1722 2405 2725 1197 1041 2541 366 800 346 1575 3064 2782 939 1195 1614 2351 2435 296 963 2685 1404 514 589 1685 2237 13 1117 1318 2976 169 2495
3585,1219 71 346 48 1102 1868 1964 186 1956 783 964 2883 91 706 2582 1901 765 644 1088 2044 443 1547 2932 2726 334 987 100 115 486 2541 167 2977 2011 1240 2320 3236 2055 454 2362 2147 2976 426 1357 2464 2757 1006 3194 2780 384 505
3586,1666 3052 2780 2756 1573 1213 2805 2638 231 1218 1575 2855 1861 2034 3118 1130 876 2651 2546 837 2350 2955 2953 1718 1533 2163 2706 2182 2474 974 2522 1853 1812 2812 2496 95 471 1209 1343 2090 1182 1195 1268 954 2844 2193 1082 125 2514 1156
3587,615 1864 3052 2736 2902 2623 217 704 938 2822 1614 389 2684 1975 1556 2173 3004 633 1010 471 2225 2994 2350 821 2757 1620 2878 1915 921 910 443 1826 372 1871 115 837 3221 661 1694 231 2245 2879 355 1861 1622 2855 1200 1828 2527 1654
3588,3106 475 2133 2582 363 655 3001 280 396 1819 2726 698 2883 2877 1681 48 1597 380 1386 2776 644 1808 1324 1770 1443 223 1800 1784 147 491 1011 1423 988 3182 2333 1447 719 1341 1455 1680 2724 1818 1040 1498 558 706 1956 2258 2555 608
3589,898 821 1835 2578 1826 86 2464 749 496 77 992 871 859 88 3246 226 1063 2781 2108 2922 1013 1880 1053 989 2388 2608 2724 2554 333 1637 2086 3181 275 1575 2458 457 1949 412 1970 3236 2278 313 594 1034 2120 465 2487 1193 1673 2022
3590,2536 1193 3032 2108 21 1013 2554 918 1875 1160 2834 1290 3229 2464 3026 2180 2747 1212 1386 1662 505 770 1956 3022 2199 521 2770 962 1605 2575 2320 77 1465 2328 2039 471 1348 2470 697 1755 3209 3111 3090 1949 1773 2339 2013 1681 945 2471
3591,2176 2022 2893 155 1575 443 2885 465 3220 3014 2883 1770 2855 1280 1200 255 515 643 1720 1195 1197 125 2649 2696 2986 2107 1182 346 1307 1868 2831 2977 1010 796 811 3040 268 644 2971 1424 814 3250 3241 2825 1207 361 876 1417 2770 674
3592,2306 876 1218 3159 299 2621 553 613 275 685 2464 1755 36 384 2421 3181 2710 621 117 2885 2514 1185 1941 2810 1325 2804 1196 505 2455 2180 573 1586 751 98 3189 2538 655 981 119 494 968 2144 676 2222 2977 1197 1213 3179 3109 2391
3593,1575 2022 1386 275 2320 719 2339 1193 2537 3229 2726 1352 706 865 2012 2464 1956 2312 1465 1185 2351 702 1304 1868 1949 1734 968 3220 2575 517 1681 1200 2823 663 770 15 496 2455 1474 18 945 1793 465 457 2940 2652 2514 2837 2007 1196
3594,589 167 2022 1197 2956 1575 2770 621 2837 2179 2343 2030 987 2563 1348 277 2541 2807 2024 491 780 1116 2351 2299 1295 515 945 3037 2855 1737 1900 938 702 296 1034 1324 1307 1156 3109 2514 1663 2274 1237 2320 2885 1355 46 2201 1325 1673
3595,505 1784 2320 2837 3085 3142 2455 2652 3030 471 637 2463 2946 1967 976 2117 164 1268 1412 1648 100 1861 2474 1497 2855 2350 1455 92 0 2688 2977 402 712 2521 396 2937 1262 3241 2351 380 2339 2472 1618 830 3040 1795 2178 1193 2193 3186
3596,2652 2724 1875 2861 266 1060 865 756 2325 2350 3181 1383 1183 2932 2940 2351 3080 590 412 1286 2875 702 1213 1722 2182 1137 1348 1474 2435 2602 2380 3148 770 1034 551 3078 2650 2696 1812 2299 2677 1023 2935 2841 2854 2198 1185 1239 868 2312
3597,475 1082 0 2331 1979 2831 579 1034 1756 2299 2514 2415 485 1575 176 2805 2852 1175 1456 647 2575 2899 2282 1734 231 3109 2898 2024 2770 3189 939 558 333 1009 1407 255 2193 2234 313 643 2225 1941 1116 117 968 1540 2786 3053 2380 2351
3598,337 2710 243 714 3175 1474 1684 2885 1988 1056 335 2921 2133 458 2809 655 1206 2185 372 3237 2232 264 609 2415 719 1675 1797 2537 415 2172 167 1386 1067 1598 1681 6 842 2795 2392 2845 1969 1298 1259 2499 2115 1896 319 370 3241 2217
3599,1456 1986 2973 3231 1660 1786 1743 485 1264 1369 267 2066 2086 2183 1931 1017 496 1675 1858 1324 573 2636 2382 3181 1343 1575 2031 2319 1321 1135 2473 1386 1134 672 2901 862 213 2508 446 329 589 2574 2299 277 3246 2208 2411 1793 117 275
3600,2568 3209 2006 938 1770 423 1200 1005 706 2937 803 2855 465 3022 2649 964 770 454 255 1797 954 192 2198 1560 2810 3229 644 1290 1405 2750 2312 1152 532 2193 471 2782 1829 2262 346 2666 3142 2115 1920 1088 2923 1184 232 1325 2291 1193
3601,2845 2324 2005 2470 2064 95 2359 2966 465 2022 988 2320 1749 1430 1567 545 1575 865 275 859 2549 1386 1715 1119 268 190 3225 2487 702 2190 1195 437 2351 723 964 3231 756 1324 1031 2174 176 412 1621 2350 2319 2855 2299 2508 1784 3044
3602,929 3202 2922 286 1245 441 2057 2855 736 512 3047 1297 552 1952 2352 2320 1907 266 2666 1386 2033 241 2624 2470 1427 1875 2794 1529 3090 2350 2940 225 2072 2022 270 505 2726 1465 2777 1755 475 230 555 385 1956 2978 1612 2885 702 258
3603,2685 689 1240 1494 2786 679 856 2333 2563 472 2521 677 2557 1496 48 2718 2250 2164 876 733 2885 91 3189 2782 1185 2707 2316 479 905 2931 1852 736 471 2056 3142 192 1076 2902 1795 1575 3030 170 2428 1298 1964 1573 3079 2311 1896 2385
3604,150 1659 2798 1283 3148 1369 85 1573 1558 2651 3176 2070 712 2568 719 275 363 1941 1185 1896 412 2380 2190 166 365 2174 2128 1143 2404 260 387 2537 295 502 3229 578 2771 3182 1802 1662 427 167 1386 2114 3068 1976 2877 1748 574 333
3605,3033 361 799 2508 45 1624 2480 1985 268 2107 1978 2149 3068 1656 344 821 2619 359 3187 398 3143 1187 2891 488 2845 1660 2086 2529 2785 2080 988 501 2636 1607 1150 2330 2176 2255 3206 515 865 354 1046 2030 1027 46 1230 479 1879 1430
3606,2906 2052 602 3202 166 2812 1455 3220 828 998 2220 2007 3009 2333 2464 335 876 489 1439 815 954 1317 2020 1681 1770 1593 719 2818 2012 2862 2196 2919 396 2379 1185 3103 2631 2845 2645 702 3142 856 1563 2535 2117 2592 1525 957 365 588
3607,571 1219 699 362 423 919 3083 2824 2970 2685 1680 490 1200 1795 582 205 454 302 186 147 275 1416 1868 2444 1474 471 2163 1808 2470 1132 1001 358 2133 954 1770 91 13 3186 2525 2979 856 1195 58 505 1681 2937 3052 1153 2056 2232
3608,2031 1880 410 417 1195 1336 2841 2233 689 1218 1684 2940 3 2351 2878 2474 1023 1786 2352 858 496 3209 3241 1949 1812 3078 2036 3073 856 2312 232 945 714 1197 2957 317 2398 1348 2783 2855 938 553 243 299 3159 939 1259 2602 2463 1030
3609,1874 1376 1295 786 1324 1573 2885 3206 2855 361 733 2664 2415 3041 1197 3037 170 1409 167 2538 852 2571 942 33 1365 2651 2322 479 981 1361 275 471 277 231 1046 2206 1677 2845 1852 2372 2193 2888 1034 2726 2913 3164 2460 845 2066 2869
3610,1435 2052 510 2758 2890 164 1778 2966 986 1120 965 2689 2278 475 340 844 1768 3107 1262 51 3103 1711 729 612 1282 1959 256 2940 2662 1576 1430 1211 2675 248 2018 1862 332 219 3177 1661 317 1672 1682 743 3222 1547 2634 1912 2772 175
3611,3223 1529 745 473 568 784 3213 2527 2002 2931 276 2611 2660 2510 2662 1049 2910 923 2608 294 1922 1212 1963 2980 307 2741 128 333 1377 981 2487 266 227 1430 2470 3176 1779 2397 2176 12 2320 2770 584 1792 2958 1359 750 1802 84 1237
3612,173 1183 370 2075 2861 2914 991 1020 2198 1400 2608 1956 2551 2101 85 3077 752 1269 1843 2325 1668 2320 2355 1748 2878 1579 1102 2022 380 2537 2962 1539 3073 2217 2350 2650 1575 706 1268 1474 1818 1128 1013 2726 2724 1168 786 2823 987 1386
3613,2568 1999 1383 2623 2516 1045 2984 332 278 412 767 1794 134 2320 1043 3123 1330 991 1670 2650 2084 2805 2318 1835 589 3257 1575 853 415 2736 1052 226 1944 1745 865 2578 505 938 1697 1268 1784 333 1738 1200 656 705 92 3026 1035 1692
3614,2225 1200 3189 1474 2788 3084 2799 679 1268 1240 1602 1193 2470 2111 2464 362 2182 439 2810 924 1157 526 1770 1106 734 2937 1879 1861 45 2413 2546 91 465 2361 2351 405 2465 938 644 2474 1736 1531 3080 2431 1371 1299 1612 2368 2841 213
3615,1513 2255 132 990 3231 1386 2030 2652 1474 1758 1659 231 2043 651 1656 2351 173 1243 1684 938 1752 2971 2749 745 1020 865 1746 719 2312 3220 1743 1931 2899 739 2885 2464 1116 702 987 665 2031 2117 2921 1399 862 1017 1715 1564 84 1025
3616,1874 1881 1675 1084 1218 480 3213 1167 1405 2275 469 2869 1795 3052 2296 1723 2527 2791 213 1127 226 2537 3206 426 783 2091 2460 1766 599 1005 1520 1204 3256 844 2423 938 2757 2543 231 982 209 2661 505 1679 2152 1402 2841 2441 2455 2312
3617,803 1082 110 1736 331 231 2471 3059 2757 2281 1984 2885 2850 91 2127 2875 1597 1156 938 945 1669 2799 1185 2825 1614 1046 1923 2111 2652 2428 607 2182 2393 2688 225 435 2341 1990 1262 1770 2855 957 1325 296 2135 1269 757 465 2174 622
3618,2393 398 597 1220 2458 2578 2825 1357 2932 214 1264 808 140 1276 1796 2198 1290 2176 2057 814 3049 2736 1748 48 868 532 68 1200 2819 1991 100 803 2933 2479 1447 2387 2308 695 501 656 1465 91 699 2726 2688 328 1737 2467 551 427
3619,489 2445 356 1347 2611 1880 2330 2371 1440 1663 2652 865 2275 1055 905 1575 651 2962 389 2685 2527 1556 1125 1088 275 2888 3035 3253 222 1474 1006 2006 2350 1195 2855 505 92 975 271 243 2654 3220 2837 1087 1342 2596 589 1755 1200 2929
3620,1023 1596 2022 1154 1386 987 505 2885 2470 2930 266 2351 231 1325 2299 1896 2940 2841 2823 1637 2222 617 1034 2320 3241 431 307 1749 525 2541 1465 2464 2179 417 770 1195 3189 1268 697 277 1197 945 1956 1013 319 1336 3209 1470 1362 119
3621,407 2333 150 3011 2893 2631 357 829 2264 959 1684 2572 1055 2561 2565 1044 2129 1822 94 1362 1076 37 1504 1125 1030 1908 1717 1521 553 1475 2352 1087 1573 271 2020 1636 2767 751 151 3201 2981 3134 1298 741 3237 732 856 2062 539 1058
3622,1005 1102 337 1405 2275 1372 325 3073 578 3209 2133 1520 2822 1895 3197 319 2089 1491 113 1835 2312 1268 692 1446 3129 1792 2602 1551 2952 2122 487 3181 938 838 243 7 1939 1329 3040 2441 1755 1182 1193 1129 1684 515 2770 1423 3010 2326
3623,1977 1741 1046 280 18 2133 1102 2298 28 654 765 3181 2696 865 521 1800 1219 3022 1195 848 1900 1446 91 756 1681 2031 1112 2382 2807 1129 957 2953 3049 1875 2940 11 2201 1737 2444 2012 2472 783 2171 1470 964 2944 2810 333 2930 1297
3624,2075 745 1832 1130 2979 2173 2088 571 35 331 847 2747 3223 2127 259 1194 2371 3148 1283 140 2537 486 505 2214 2729 2685 2627 443 312 1001 549 602 1893 328 2082 2611 1026 2589 2652 13 3241 2817 2328 2940 1197 596 1290 2893 728 361
3625,1474 2537 2522 448 1868 637 2862 1200 1812 3031 2652 783 2022 2833 2773 2527 1195 13 847 1347 471 3187 1547 2885 3040 2812 2971 1020 3102 2474 1268 92 1042 2855 1099 1219 2455 1226 1352 2178 450 1722 465 294 2685 2350 397 1977 384 2661
3626,2464 275 2024 607 1949 2351 2885 1348 2179 780 865 2030 702 333 2039 517 3032 783 1673 770 1185 92 2855 1059 3078 960 1195 1770 1818 496 2320 2470 3148 3220 1784 814 663 2359 1579 2117 3229 1336 1135 1756 2645 2463 859 117 2339 1567
3627,2322 2464 1465 697 870 2031 3231 2030 767 176 2930 517 609 1548 1721 1330 1336 702 2750 975 753 1681 2547 2086 1673 117 380 2278 1455 1664 945 2536 1222 2841 2108 2537 2885 396 656 432 756 259 1357 2574 1456 476 2328 812 1784 2754
3628,1577 505 3233 192 1290 471 232 2464 938 1200 1575 2174 865 2546 3129 2312 296 1737 2537 1193 180 2431 2959 2757 3086 1560 465 2997 2474 176 1681 2726 954 2182 331 2108 91 1269 1260 443 208 3259 3078 1185 2285 2395 2405 935 1693 2754
3629,176 1327 457 3071 989 1616 865 110 59 1923 3086 3078 2464 84 1200 697 2788 2312 471 1693 2547 299 2928 796 226 898 1386 1778 25 938 3193 1681 3178 2173 1793 1020 2537 1156 2144 1357 1430 3209 3141 3022 2275 331 1949 3032 1614 1102
3630,1432 1268 1575 987 2932 116 2652 2350 856 2805 72 505 437 2474 1213 64 1975 2431 2977 888 115 2992 1531 1474 853 2055 346 3054 3046 231 2201 2734 394 2406 1567 1200 1224 1896 2217 2380 2182 1317 3237 2338 1939 2499 2115 811 1861 1088
